gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx942,304,9728,4096,2048,ck,0,0,185.4447,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,880.09,582.4,0.0
gfx942,304,9856,4096,2048,ck,0,0,199.5775,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,828.53,547.73,0.0
gfx942,304,9984,4096,2048,ck,0,0,196.6453,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,851.81,562.56,0.0
gfx942,304,10112,4096,2048,ck,0,0,202.2591,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,838.78,553.43,0.0
gfx942,304,10240,4096,2048,ck,0,0,201.9253,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,850.8,560.83,0.0
gfx942,304,10368,4096,2048,ck,0,0,202.8894,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,857.34,564.63,0.0
gfx942,304,10496,4096,2048,ck,0,0,205.2715,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,857.86,564.46,0.0
gfx942,304,10624,4096,2048,ck,0,0,205.4827,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,867.43,570.26,0.0
gfx942,304,10752,4096,2048,ck,0,0,202.7332,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,889.78,584.46,0.0
gfx942,304,10880,4096,2048,ck,0,0,212.3157,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,859.74,564.25,0.0
gfx942,304,11008,4096,2048,ck,0,0,219.6034,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,840.99,551.5,0.0
gfx942,304,11136,4096,2048,ck,0,0,219.2499,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,852.14,558.36,0.0
gfx942,304,11264,4096,2048,ck,0,0,216.8645,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,871.41,570.55,0.0
gfx942,304,11392,4096,2048,ck,0,0,223.1431,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,856.52,560.37,0.0
gfx942,304,11520,4096,2048,ck,0,0,220.5022,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,876.52,573.03,0.0
gfx942,304,11648,4096,2048,ck,0,0,223.6377,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,873.83,570.85,0.0
gfx942,304,11776,4096,2048,ck,0,0,223.9282,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,882.29,575.97,0.0
gfx942,304,11904,4096,2048,ck,0,0,228.7399,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,873.11,569.58,0.0
gfx942,304,12032,4096,2048,ck,0,0,229.9278,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,877.94,572.34,0.0
gfx942,304,12160,4096,2048,ck,0,0,232.5353,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,877.33,571.56,0.0
gfx942,304,12288,4096,2048,ck,0,0,237.7962,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,866.95,564.42,0.0
gfx942,304,12416,4096,2048,ck,0,0,245.2568,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,849.34,552.6,0.0
gfx942,304,12544,4096,2048,ck,0,0,239.2643,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,879.59,571.92,0.0
gfx942,304,12672,4096,2048,ck,0,0,238.4353,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,891.65,579.4,0.0
gfx942,304,12800,4096,2048,ck,0,0,244.6115,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,877.92,570.13,0.0
gfx942,304,13056,4096,2048,ck,0,0,251.385,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,871.35,565.2,0.0
gfx942,304,13184,4096,2048,ck,0,0,246.2387,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,898.28,582.33,0.0
gfx942,304,13440,4096,2048,ck,0,0,256.523,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,879.01,569.21,0.0
gfx942,304,13568,4096,2048,ck,0,0,263.4101,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,864.18,559.3,0.0
gfx942,304,13696,4096,2048,ck,0,0,262.6563,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,874.83,565.89,0.0
gfx942,304,13824,4096,2048,ck,0,0,264.2141,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,877.8,567.52,0.0
gfx942,304,13952,4096,2048,ck,0,0,263.1127,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,889.64,574.88,0.0
gfx942,304,14080,4096,2048,ck,0,0,265.9444,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,888.24,573.68,0.0
gfx942,304,14208,4096,2048,ck,0,0,266.2062,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,895.44,578.04,0.0
gfx942,304,14336,4096,2048,ck,0,0,270.8062,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,888.16,573.06,0.0
gfx942,304,14464,4096,2048,ck,0,0,271.2959,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,894.47,576.86,0.0
gfx942,304,14592,4096,2048,ck,0,0,272.1626,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,899.51,579.84,0.0
gfx942,304,14848,4096,2048,ck,0,0,279.5618,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,891.07,573.87,0.0
gfx942,304,14976,4096,2048,ck,0,0,291.3712,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,862.32,555.11,0.0
gfx942,304,15104,4096,2048,ck,0,0,281.2903,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,900.86,579.66,0.0
gfx942,304,15232,4096,2048,ck,0,0,284.152,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,899.34,578.44,0.0
gfx942,304,15360,4096,2048,ck,0,0,286.3362,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,899.98,578.6,0.0
gfx942,304,15488,4096,2048,ck,0,0,290.831,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,893.46,574.17,0.0
gfx942,304,15616,4096,2048,ck,0,0,291.7742,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,897.93,576.8,0.0
gfx942,304,15744,4096,2048,ck,0,0,294.4724,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,897.0,575.97,0.0
gfx942,304,15872,4096,2048,ck,0,0,301.2079,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,884.07,567.44,0.0
gfx942,304,16000,4096,2048,ck,0,0,301.6716,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,889.83,570.91,0.0
gfx942,304,16256,4096,2048,ck,0,0,303.6899,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,898.06,575.75,0.0
gfx942,304,16384,4096,2048,ck,0,0,308.0796,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,892.23,571.8,0.0
gfx942,304,16512,4096,2048,ck,0,0,309.4348,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,895.26,573.53,0.0
gfx942,304,1,6144,256,ck,8,0,3.0403,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,1.03,521.46,0.0
gfx942,304,2,6144,256,ck,8,0,3.036,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,2.07,526.33,0.0
gfx942,304,4,6144,256,ck,8,0,3.5625,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,3.53,455.59,0.0
gfx942,304,8,6144,256,ck,8,0,3.0758,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,8.18,543.99,0.0
gfx942,304,16,6144,256,ck,6,0,3.1518,a8w8_blockscale_1x128x128_256x16x64x128_8x16_16x16_1x1_16x16x1_8x32x1_1x16x1x16_4_1x1_intrawave_v1,15.97,562.72,0.0
gfx942,304,32,6144,256,ck,8,0,3.3471,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,30.07,589.85,0.0
gfx942,304,48,6144,256,ck,6,0,3.3991,a8w8_blockscale_1x128x128_256x16x64x128_8x16_16x16_1x1_16x16x1_8x32x1_1x16x1x16_4_1x1_intrawave_v1,44.42,639.87,0.0
gfx942,304,64,6144,256,ck,8,0,4.3362,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,46.43,547.87,0.0
gfx942,304,80,6144,256,ck,11,0,4.4283,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,56.83,581.8,0.0
gfx942,304,96,6144,256,ck,8,0,4.4487,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,67.88,624.25,0.0
gfx942,304,112,6144,256,ck,8,0,4.2951,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,82.03,693.3,0.0
gfx942,304,128,6144,256,ck,8,0,4.3604,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,92.34,728.95,0.0
gfx942,304,144,6144,256,ck,10,0,4.3137,a8w8_blockscale_1x128x128_256x32x128x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,105.01,783.36,0.0
gfx942,304,160,6144,256,ck,16,0,5.1011,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,98.67,701.79,0.0
gfx942,304,176,6144,256,ck,16,0,4.5532,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,121.6,830.32,0.0
gfx942,304,192,6144,256,ck,18,0,4.4708,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,135.09,890.51,0.0
gfx942,304,208,6144,256,ck,11,0,5.1621,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,126.75,810.14,0.0
gfx942,304,224,6144,256,ck,6,0,5.2465,a8w8_blockscale_1x128x128_256x16x64x128_8x16_16x16_1x1_16x16x1_8x32x1_1x16x1x16_4_1x1_intrawave_v1,134.31,835.36,0.0
gfx942,304,240,6144,256,ck,11,0,5.4867,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,137.6,835.37,0.0
gfx942,304,256,6144,256,ck,6,0,5.2709,a8w8_blockscale_1x128x128_256x16x64x128_8x16_16x16_1x1_16x16x1_8x32x1_1x16x1x16_4_1x1_intrawave_v1,152.78,907.65,0.0
gfx942,304,288,6144,256,ck,11,0,5.3401,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,169.65,971.06,0.0
gfx942,304,320,6144,256,ck,16,0,6.9523,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,144.79,803.61,0.0
gfx942,304,352,6144,256,ck,18,0,6.383,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,173.48,938.17,0.0
gfx942,304,384,6144,256,ck,11,0,6.1237,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,197.26,1043.45,0.0
gfx942,304,416,6144,256,ck,11,0,8.3422,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,156.87,814.07,0.0
gfx942,304,448,6144,256,ck,11,0,7.4736,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,188.57,962.4,0.0
gfx942,304,480,6144,256,ck,11,0,8.1375,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,185.55,933.21,0.0
gfx942,304,512,6144,256,ck,16,0,7.9359,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,202.95,1007.5,0.0
gfx942,304,544,6144,256,ck,16,0,8.0527,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,212.51,1042.73,0.0
gfx942,304,576,6144,256,ck,16,0,8.0717,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,224.48,1090.01,0.0
gfx942,304,608,6144,256,ck,10,0,9.0516,a8w8_blockscale_1x128x128_256x32x128x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,211.3,1016.35,0.0
gfx942,304,640,6144,256,ck,16,0,9.149,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,220.05,1049.41,0.0
gfx942,304,672,6144,256,ck,16,0,9.3623,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,225.79,1068.37,0.0
gfx942,304,704,6144,256,ck,11,0,9.4642,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,234.0,1099.28,0.0
gfx942,304,736,6144,256,ck,16,0,9.6234,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,240.59,1122.81,0.0
gfx942,304,768,6144,256,ck,16,0,10.4406,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,231.4,1073.37,0.0
gfx942,304,800,6144,256,ck,11,0,10.3591,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,242.93,1120.57,0.0
gfx942,304,832,6144,256,ck,11,0,11.5785,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,226.04,1037.22,0.0
gfx942,304,864,6144,256,ck,11,0,11.3865,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,238.7,1089.96,0.0
gfx942,304,896,6144,256,ck,11,0,11.3715,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,247.86,1126.7,0.0
gfx942,304,928,6144,256,ck,16,0,12.1085,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,241.09,1091.27,0.0
gfx942,304,960,6144,256,ck,11,0,11.8949,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,253.88,1144.62,0.0
gfx942,304,992,6144,256,ck,11,0,11.8446,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,263.46,1183.37,0.0
gfx942,304,1024,6144,256,ck,16,0,12.6792,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,254.06,1137.13,0.0
gfx942,304,1088,6144,256,ck,11,0,13.4146,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,255.14,1134.64,0.0
gfx942,304,1152,6144,256,ck,10,0,13.8895,a8w8_blockscale_1x128x128_256x32x128x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,260.91,1153.64,0.0
gfx942,304,1216,6144,256,ck,16,0,13.7173,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,278.86,1226.65,0.0
gfx942,304,1280,6144,256,ck,16,0,14.8156,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,271.78,1189.91,0.0
gfx942,304,1344,6144,256,ck,16,0,14.3684,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,294.25,1282.82,0.0
gfx942,304,1408,6144,256,ck,16,0,14.637,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,302.6,1314.12,0.0
gfx942,304,1472,6144,256,ck,16,0,16.1277,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,287.12,1242.44,0.0
gfx942,304,1536,6144,256,ck,16,0,16.0528,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,301.0,1298.24,0.0
gfx942,304,1600,6144,256,ck,16,0,16.7752,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,300.04,1290.19,0.0
gfx942,304,1664,6144,256,ck,11,0,18.1659,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,288.15,1235.62,0.0
gfx942,304,1728,6144,256,ck,16,0,17.9202,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,303.33,1297.36,0.0
gfx942,304,1792,6144,256,ck,16,0,18.7412,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,300.79,1283.36,0.0
gfx942,304,1856,6144,256,ck,16,0,19.3365,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,301.94,1285.37,0.0
gfx942,304,1920,6144,256,ck,16,0,19.0186,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,317.57,1349.07,0.0
gfx942,304,1984,6144,256,ck,16,0,19.2638,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,323.98,1373.57,0.0
gfx942,304,2048,6144,256,ck,16,0,19.7537,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,326.14,1380.15,0.0
gfx942,304,2112,6144,256,ck,16,0,21.4496,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,309.74,1308.45,0.0
gfx942,304,2176,6144,256,ck,16,0,21.6322,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,316.43,1334.52,0.0
gfx942,304,2240,6144,256,ck,16,0,22.2412,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,316.82,1334.07,0.0
gfx942,304,2304,6144,256,ck,16,0,22.5839,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,320.93,1349.38,0.0
gfx942,304,2368,6144,256,ck,16,0,22.5196,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,330.78,1388.88,0.0
gfx942,304,2432,6144,256,ck,16,0,22.6839,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,337.26,1414.21,0.0
gfx942,304,2496,6144,256,ck,16,0,24.31,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,322.98,1352.64,0.0
gfx942,304,2560,6144,256,ck,16,0,24.0748,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,334.5,1399.2,0.0
gfx942,304,2624,6144,256,ck,16,0,24.2376,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,340.56,1422.93,0.0
gfx942,304,2688,6144,256,ck,16,0,24.7675,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,341.4,1424.9,0.0
gfx942,304,2752,6144,256,ck,16,0,25.6043,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,338.11,1409.68,0.0
gfx942,304,2816,6144,256,ck,16,0,25.3162,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,349.91,1457.44,0.0
gfx942,304,2880,6144,256,ck,16,0,26.0859,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,347.3,1445.21,0.0
gfx942,304,2944,6144,256,ck,11,0,28.0976,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,329.6,1370.31,0.0
gfx942,304,3008,6144,256,ck,16,0,27.442,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,344.81,1432.3,0.0
gfx942,304,3072,6144,256,ck,16,0,28.728,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,336.39,1396.13,0.0
gfx942,304,3136,6144,256,ck,16,0,29.1929,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,337.92,1401.4,0.0
